Personal_ID,Cost Center,Company Code,Anonymized WBSL1 Descp,WBSL1 Value,WBSL4 Value,Fiscal Year,Hours,Work Date,Business Descp,Week,Job level,Business Line Descp,Theme
454,,,Project 66,LPEX1081-01,LPEX1081-01-01-01-1000,2021,1,4/2/2021,AUDIT,,,Assurance Services,Worldclass
287,,,Project 59,LPE05360-01,LPE05360-01-01-01-1000,2021,8,5/2/2021,CONSULTING,,,Analytics & Cognitive (NSE),Missing
438,,,Project 75,LPEX1053-01,LPEX1053-01-01-01-1000,2021,1,2/2/2021,TAX,,,Tax Management Cons.,Worldclass
277,,,Project 56,LPEX1069-01,LPEX1069-01-01-01-1000,2021,0,,,,,,
285,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,29-01-2021,ENABLING AREA,,,Executive & Management,Other
318,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,2/2/2021,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Other
371,,,Project 75,LPEX1053-01,LPEX1053-01-01-01-1000,2021,0,,,,,,
297,,,Project 56,LPEX1069-01,LPEX1069-01-01-01-1000,2021,0,,,,,,
329,,,Project 66,LPEX1081-01,LPEX1081-01-01-01-1000,2021,8,26-01-2021,CONSULTING,,,Strategy & Business Design (NSE),Worldclass
429,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,3/2/2021,CONSULTING,,,Strategy & Business Design (NSE),Other
287,,,Project 59,LPE05360-01,LPE05360-01-01-01-1000,2021,6,3/2/2021,CONSULTING,,,Analytics & Cognitive (NSE),Missing
278,,,Project 50,LPEX1089-01,LPEX1089-01-01-01-1000,2021,1,,,,,,
395,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,1,2/2/2021,RISK ADVISORY (NSE),,,Regulatory & Compliance,Worldclass
329,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,3,28-01-2021,CONSULTING,,,Strategy & Business Design (NSE),Endurable Society
287,,,Project 59,LPE05360-01,LPE05360-01-01-01-1000,2021,6,1/2/2021,CONSULTING,,,Analytics & Cognitive (NSE),Missing
387,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,1,4/2/2021,TAX,,,Business Tax (NSE),Missing
442,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1002,2021,2,1/2/2021,CONSULTING,,,Digital Customer (NSE),Missing
274,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,0,,,,,,
442,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1002,2021,1,2/2/2021,CONSULTING,,,Digital Customer (NSE),Missing
373,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
433,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,2,5/2/2021,CONSULTING,,,Strategy & Business Design (NSE),Other
373,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
493,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,20-01-2021,TAX,,,International Tax,Other
408,,,Project 83,LPE05081-01,LPE05081-01-01-01-1000,2021,1,7/1/2021,RISK ADVISORY (NSE),,,Internal Audit,Endurable Society
408,,,Project 83,LPE05081-01,LPE05081-01-01-01-1000,2021,4,25-01-2021,RISK ADVISORY (NSE),,,Internal Audit,Endurable Society
408,,,Project 83,LPE05081-01,LPE05081-01-01-01-1000,2021,1,11/1/2021,RISK ADVISORY (NSE),,,Internal Audit,Endurable Society
387,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,0,,,,,,
277,,,Project 56,LPEX1069-01,LPEX1069-01-01-01-1000,2021,1,9/2/2021,AUDIT,,,Integrated Services,Endurable Society
493,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,9/2/2021,TAX,,,International Tax,Other
274,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,,,,,,
368,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,2,8/2/2021,AUDIT,,,Assurance Services,Other
276,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,6/1/2021,RISK ADVISORY (NSE),,,Internal Audit,Other
276,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,20-01-2021,RISK ADVISORY (NSE),,,Internal Audit,Other
293,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,0,,,,,,
276,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,9/2/2021,RISK ADVISORY (NSE),,,Internal Audit,Other
276,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,29-01-2021,RISK ADVISORY (NSE),,,Internal Audit,Other
285,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,10/2/2021,ENABLING AREA,,,Executive & Management,Other
494,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,0,,,,,,
494,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,1,9/2/2021,TAX,,,Business Tax (NSE),Missing
459,,,Project 75,LPEX1053-01,LPEX1053-01-01-01-1000,2021,2,2/2/2021,RISK ADVISORY (NSE),,,Controllership,
384,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,3/2/2021,TAX,,,Global Employer Services,Other
342,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
452,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
342,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
494,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,1,,,,,,
308,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,11/2/2021,CONSULTING,,,Operations Transformation (NSE),Other
287,,,Project 59,LPE05360-01,LPE05360-01-01-01-1000,2021,8,11/2/2021,CONSULTING,,,Analytics & Cognitive (NSE),Missing
463,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,3,8/2/2021,CONSULTING,,,Finance & Performance,Endurable Society
287,,,Project 59,LPE05360-01,LPE05360-01-01-01-1000,2021,8,10/2/2021,CONSULTING,,,Analytics & Cognitive (NSE),Missing
273,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
351,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,,,,,,
491,,,Project 72,GAAX5319-01,GAAX5319-01-01-01-1000,2021,0,,,,,,
333,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,2,12/2/2021,FINANCIAL ADVISORY (NSE),,,Corporate Financial Advisory,Other
274,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,0,,,,,,
297,,,Project 56,LPEX1069-01,LPEX1069-01-01-01-1000,2021,1,8/2/2021,AUDIT,,,Integrated Services,Endurable Society
300,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,1,10/2/2021,CONSULTING,,,Workforce Transformation (NSE),Worldclass
297,,,Project 56,LPEX1069-01,LPEX1069-01-01-01-1000,2021,0,,,,,,
299,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
287,,,Project 59,LPE05360-01,LPE05360-01-01-01-1000,2021,8,9/2/2021,CONSULTING,,,Analytics & Cognitive (NSE),Missing
310,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,1,8/2/2021,AUDIT,,,Assurance Services,Other
373,,,Project 76,LPEX1090-01,LPEX1090-01-01-01-1000,2021,1,9/2/2021,TAX,,,Mergers & Acquisitions (T),Sustainability
287,,,Project 59,LPE05360-01,LPE05360-01-01-01-1000,2021,7,8/2/2021,CONSULTING,,,Analytics & Cognitive (NSE),Missing
351,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,0,,,,,,
311,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,12/2/2021,CONSULTING,,,Technology Strategy & Transformation NSE,Worldclass
440,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,2/2/2021,CONSULTING,,,Finance & Performance,Endurable Society
318,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,11/2/2021,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Other
495,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,9/2/2021,TAX,,,BPS,Other
297,,,Project 56,LPEX1069-01,LPEX1069-01-01-01-1000,2021,0,,,,,,
299,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,10/2/2021,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Other
296,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,2,12/2/2021,CONSULTING,,,Customer & Applied Design,Endurable Society
299,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,11/2/2021,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Other
296,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,2,8/2/2021,CONSULTING,,,Customer & Applied Design,Endurable Society
397,,,Project 77,LPEX1084-01,LPEX1084-01-01-01-1000,2021,4,12/2/2021,TAX,,,Legal (NSE),Endurable Society
442,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1002,2021,6,11/2/2021,CONSULTING,,,Digital Customer (NSE),Missing
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,0,,,,,,
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,0,,,,,,
440,,,Project 87,GAAX3803-01,GAAX3803-01-01-01-1000,2021,1,4/2/2021,CONSULTING,,,Finance & Performance,Missing
362,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,1,12/2/2021,TAX,,,Global Employer Services,Other
362,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,9/2/2021,TAX,,,Global Employer Services,Other
294,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1004,2021,1,8/2/2021,FINANCIAL ADVISORY (NSE),,,M&A Transaction Services,Missing
373,,,Project 76,LPEX1090-01,LPEX1090-01-01-01-1000,2021,1,11/2/2021,TAX,,,Mergers & Acquisitions (T),Sustainability
287,,,Project 59,LPE05360-01,LPE05360-01-01-01-1000,2021,4,12/2/2021,CONSULTING,,,Analytics & Cognitive (NSE),Missing
397,,,Project 77,LPEX1084-01,LPEX1084-01-01-01-1000,2021,2,11/2/2021,TAX,,,Legal (NSE),Endurable Society
373,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,,,,,,
309,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1004,2021,1,8/2/2021,RISK ADVISORY (NSE),,,Internal Audit,Missing
304,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,8/2/2021,AUDIT,,,Assurance Services,Other
304,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,9/2/2021,AUDIT,,,Assurance Services,Other
340,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,,,,,,
496,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,0,,,,,,
342,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,0,,,,,,
311,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,15-02-2021,CONSULTING,,,Technology Strategy & Transformation NSE,Worldclass
283,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1000,2021,1,12/2/2021,TAX,,,Business Tax (NSE),Sustainability
415,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,12/2/2021,CONSULTING,,,Operations Transformation (NSE),Other
324,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
329,,,Project 10,LPTX1049-01,LPTX1049-01-01-01-1000,2021,8,9/2/2021,CONSULTING,,,Strategy & Business Design (NSE),Endurable Society
324,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
497,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,15-02-2021,CONSULTING,,,Workforce Transformation (NSE),Worldclass
329,,,Project 10,LPTX1049-01,LPTX1049-01-01-01-1000,2021,8,11/2/2021,CONSULTING,,,Strategy & Business Design (NSE),Endurable Society
273,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,16-02-2021,RISK ADVISORY (NSE),,,Internal Audit,Other
367,,,Project 74,LPE05203-01,LPE05203-01-01-01-1000,2021,0,,,,,,
329,,,Project 10,LPTX1049-01,LPTX1049-01-01-01-1000,2021,8,12/2/2021,CONSULTING,,,Strategy & Business Design (NSE),Endurable Society
329,,,Project 10,LPTX1049-01,LPTX1049-01-01-01-1000,2021,8,10/2/2021,CONSULTING,,,Strategy & Business Design (NSE),Endurable Society
329,,,Project 10,LPTX1049-01,LPTX1049-01-01-01-1000,2021,8,8/2/2021,CONSULTING,,,Strategy & Business Design (NSE),Endurable Society
319,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,15-02-2021,CONSULTING,,,Technology Strategy & Transformation NSE,Worldclass
445,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,4,16-02-2021,CONSULTING,,,Technology Strategy & Transformation NSE,Worldclass
342,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
274,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,0,,,,,,
386,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,15-02-2021,CONSULTING,,,Organization Transformation,Worldclass
272,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1000,2021,0,,,,,,
391,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,12/2/2021,CONSULTING,,,Strategy & Business Design (NSE),Endurable Society
274,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,0,,,,,,
391,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,15-02-2021,CONSULTING,,,Strategy & Business Design (NSE),Worldclass
391,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,2,5/2/2021,CONSULTING,,,Strategy & Business Design (NSE),Endurable Society
412,,,Project 31,LPTX1133-01,LPTX1133-01-01-01-1000,2021,0,,,,,,
278,,,Project 50,LPEX1089-01,LPEX1089-01-01-01-1000,2021,0,,,,,,
391,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,10/2/2021,CONSULTING,,,Strategy & Business Design (NSE),Endurable Society
274,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,,,,,,
371,,,Project 75,LPEX1053-01,LPEX1053-01-01-01-1000,2021,0,,,,,,
288,,,Project 60,LPEX1026-01,LPEX1026-01-01-01-1000,2021,1,17-02-2021,TAX,,,Global Invest & Inno. Incntves,Endurable Society
311,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,18-02-2021,CONSULTING,,,Technology Strategy & Transformation NSE,Worldclass
384,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,9/2/2021,TAX,,,Global Employer Services,Other
391,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,18-02-2021,CONSULTING,,,Strategy & Business Design (NSE),Endurable Society
355,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,18-02-2021,AUDIT,,,Assurance Services,Other
285,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,16-02-2021,ENABLING AREA,,,Executive & Management,Other
490,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,16-02-2021,CONSULTING,,,Advertising,
324,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,18-02-2021,AUDIT,,,Assurance Services,Other
430,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,2,16-02-2021,RISK ADVISORY (NSE),,,Financial Industry Risk & Regulatory,Other
312,,,Project 2,GAAX3528-01,GAAX3528-01-01-01-1000,2021,1,17-02-2021,TAX,,,Global Employer Services,Missing
289,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,16-02-2021,ENABLING AREA,,,Business Operations (NSE),Other
289,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,17-02-2021,ENABLING AREA,,,Business Operations (NSE),Other
289,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,18-02-2021,ENABLING AREA,,,Business Operations (NSE),Other
289,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,15-02-2021,ENABLING AREA,,,Business Operations (NSE),Other
498,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,15-02-2021,FINANCIAL ADVISORY (NSE),,,Forensic (NSE),Worldclass
285,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,17-02-2021,ENABLING AREA,,,Executive & Management,Other
293,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,0,,,,,,
342,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
304,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,16-02-2021,AUDIT,,,Assurance Services,Other
300,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,3,15-02-2021,CONSULTING,,,Workforce Transformation (NSE),Worldclass
499,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1007,2021,4,10/2/2021,CONSULTING,,,Organization Transformation,Missing
273,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,19-02-2021,RISK ADVISORY (NSE),,,Internal Audit,Other
306,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
305,,,Project 5,LPEX1013-01,LPEX1013-01-01-01-1000,2021,4,18-02-2021,CONSULTING,,,Systems Engineering (NSE),Endurable Society
385,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,0,,,,,,
341,,,Project 72,GAAX5319-01,GAAX5319-01-01-01-1000,2021,1,15-02-2021,FINANCIAL ADVISORY (NSE),,,Restructuring Services (NSE),Missing
499,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1007,2021,8,11/2/2021,CONSULTING,,,Organization Transformation,Missing
457,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,16-02-2021,CONSULTING,,,Organization Transformation,Endurable Society
362,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
310,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,2,18-02-2021,AUDIT,,,Assurance Services,Other
362,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,2,18-02-2021,TAX,,,Global Employer Services,Other
421,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,4,18-02-2021,CONSULTING,,,Analytics & Cognitive (NSE),Worldclass
312,,,Project 2,GAAX3528-01,GAAX3528-01-01-01-1000,2021,1,18-02-2021,TAX,,,Global Employer Services,Missing
319,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,19-02-2021,CONSULTING,,,Technology Strategy & Transformation NSE,Worldclass
310,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,1,15-02-2021,AUDIT,,,Assurance Services,Other
298,,,Project 65,LPE05173-01,LPE05173-01-01-01-1000,2021,1,19-02-2021,RISK ADVISORY (NSE),,,Crisis & Resillience,Endurable Society
359,,,Project 73,LPEX1052-01,LPEX1052-01-01-01-1000,2021,2,,,,,,
304,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,15-02-2021,AUDIT,,,Assurance Services,Other
343,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
387,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,2,10/2/2021,TAX,,,Business Tax (NSE),Missing
297,,,Project 56,LPEX1069-01,LPEX1069-01-01-01-1000,2021,1,16-02-2021,AUDIT,,,Integrated Services,Endurable Society
304,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,19-02-2021,AUDIT,,,Assurance Services,Other
385,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,1,19-02-2021,TAX,,,Business Tax (NSE),Missing
395,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
305,,,Project 5,LPEX1013-01,LPEX1013-01-01-01-1000,2021,8,17-02-2021,CONSULTING,,,Systems Engineering (NSE),Endurable Society
287,,,Project 59,LPE05360-01,LPE05360-01-01-01-1000,2021,6,19-02-2021,CONSULTING,,,Analytics & Cognitive (NSE),Missing
426,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,3,15-02-2021,CONSULTING,,,Strategy & Business Design (NSE),Worldclass
304,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,18-02-2021,AUDIT,,,Assurance Services,Other
385,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,1,,,,,,
297,,,Project 56,LPEX1069-01,LPEX1069-01-01-01-1000,2021,0,,,,,,
306,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
278,,,Project 50,LPEX1089-01,LPEX1089-01-01-01-1000,2021,0,,,,,,
293,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1003,2021,2,,,,,,
368,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,0,,,,,,
308,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,19-02-2021,CONSULTING,,,Operations Transformation (NSE),Other
274,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,0,,,,,,
428,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,15-02-2021,FINANCIAL ADVISORY (NSE),,,M&A Transaction Services,Worldclass
397,,,Project 77,LPEX1084-01,LPEX1084-01-01-01-1000,2021,1,19-02-2021,TAX,,,Legal (NSE),Endurable Society
341,,,Project 72,GAAX5319-01,GAAX5319-01-01-01-1000,2021,4,16-02-2021,FINANCIAL ADVISORY (NSE),,,Restructuring Services (NSE),Missing
366,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,18-02-2021,AUDIT,,,Assurance Services,Other
304,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,2,17-02-2021,AUDIT,,,Assurance Services,Other
306,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,0,,,,,,
333,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,2,18-02-2021,FINANCIAL ADVISORY (NSE),,,Corporate Financial Advisory,Other
359,,,Project 73,LPEX1052-01,LPEX1052-01-01-01-1000,2021,1,10/2/2021,AUDIT,,,Integrated Services,Sustainability
500,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,2,11/2/2021,RISK ADVISORY (NSE),,,Others,Missing
500,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,2,10/2/2021,RISK ADVISORY (NSE),,,Others,Missing
500,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,3,19-02-2021,RISK ADVISORY (NSE),,,Others,Missing
347,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,4,19-02-2021,RISK ADVISORY (NSE),,,Regulatory & Compliance,Missing
500,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,4,12/2/2021,RISK ADVISORY (NSE),,,Others,Missing
500,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,1,17-02-2021,RISK ADVISORY (NSE),,,Others,Missing
500,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,2,18-02-2021,RISK ADVISORY (NSE),,,Others,Missing
501,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,1,,,,,,
309,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1004,2021,1,17-02-2021,RISK ADVISORY (NSE),,,Internal Audit,Missing
272,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1000,2021,0,,,,,,
309,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1004,2021,1,18-02-2021,RISK ADVISORY (NSE),,,Internal Audit,Missing
314,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,,,,,,
308,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,22-02-2021,CONSULTING,,,Operations Transformation (NSE),Other
278,,,Project 50,LPEX1089-01,LPEX1089-01-01-01-1000,2021,2,,,,,,
463,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,16-02-2021,CONSULTING,,,Finance & Performance,Endurable Society
502,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,15-02-2021,CONSULTING,,,Operations Transformation (NSE),Worldclass
314,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,7/12/2020,AUDIT,,,Integrated Services,Endurable Society
314,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,2,10/12/2020,AUDIT,,,Integrated Services,Endurable Society
314,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,,,,,,
365,,,Project 1,LPEX1004-01,LPEX1004-01-01-01-1000,2021,3,17-02-2021,ENABLING AREA,,,Talent/HR,Worldclass
342,,,Project 33,LPEX1079-01,LPEX1079-01-01-01-1000,2021,1,22-02-2021,FINANCIAL ADVISORY (NSE),,,Forensic (NSE),Other
359,,,Project 73,LPEX1052-01,LPEX1052-01-01-01-1000,2021,2,,,,,,
314,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,4,,,,,,
340,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,2,18-02-2021,TAX,,,Business Tax (NSE),Other
340,,,Project 3,LPEX1009-01,LPEX1009-01-01-01-1000,2021,1,16-02-2021,TAX,,,Business Tax (NSE),Other
442,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1002,2021,2,22-02-2021,CONSULTING,,,Digital Customer (NSE),Missing
314,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,3,,,,,,
503,,,Project 64,LPEX1016-01,LPEX1016-01-01-01-1000,2021,2,16-02-2021,CONSULTING,,,Operations Transformation (NSE),Worldclass
278,,,Project 50,LPEX1089-01,LPEX1089-01-01-01-1000,2021,1,,,,,,
271,,,Project 55,LPEX1085-01,LPEX1085-01-01-01-1000,2021,1,,,,,,
361,,,Project 50,LPEX1089-01,LPEX1089-01-01-01-1000,2021,2,,,,,,
504,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,1,11/2/2021,RISK ADVISORY (NSE),,,Others,Missing
442,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1002,2021,2,23-02-2021,CONSULTING,,,Digital Customer (NSE),Missing
505,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,3,19-02-2021,RISK ADVISORY (NSE),,,Controllership,
296,,,Project 63,LPEX1021-01,LPEX1021-01-01-01-1000,2021,4,22-02-2021,CONSULTING,,,Customer & Applied Design,Endurable Society
283,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1000,2021,1,19-02-2021,TAX,,,Business Tax (NSE),Sustainability
332,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,1,23-02-2021,RISK ADVISORY (NSE),,,Financial Industry Risk & Regulatory,Missing
504,,,Project 4,LPEX1012-01,LPEX1012-01-01-01-1008,2021,4,12/2/2021,RISK ADVISORY (NSE),,,Others,Missing
